Transcript,Label
일단 우리 경우 대부분 과제 거의 혼자 한데 아까 듯이 그대로 실험 과목 경우 최소 에서 인삼 여서 그거 경우 같이 열심히 일단 학년 학년 할려는 물론 지만 정말 극히 극히 드문 그런 만나 면은 되게 괜찮,0
그니깐 인계 에서 다음 인제 해야 싸인 쫓아댕기 면은 인제 인계 사람 승인 저것 면은 인제 자기 그거 처리 면은 일찍 끝나 아니 다섯 되게 여섯,0
중입니다 서울 지방 경찰 본인 으로 연락 드렸 습니다 통화 혹시 사람 모르 신다고요 왜냐하면 지난주 금요일 주범 으로 내일 동영상 변경 습니다 현장 에서 통장 카드 압수 지금 모닝 으로 국민은행 농협 계좌 포함 어서 사실 관계 드렸 습니다 농협 계좌 개설 대해서 조사 포장 서울 새롭 시작 으로 확인 고요 그리고 지금 통장 지금 수원 에서 천만 불법 자금 세탁 습니다 지금 아니 지금 지금 일본 통장 판매 일부 개인 정보 유출 인해 피해 습니다 혹시 습니까 개인 정보 유출 한데 진짜 자주 사용 지금 어떻게 해서 나오 나오 본인 판매 인지 인지 아니 정보 유출 인해 피해 지금 판단 에서 지금 지금 여쭤 겁니다 지금 친구 자기 통장 으로 지금 호상 아서 니까 본인 공부 느라고 함께 신고 습니다 지금 무슨 사건 어린이집 즐기 사람 의견 정보 유출 인해 피해 다니 여부 판단 해서 먼저 간단 통화 녹음 상태 제일 소절 진행 습니다 전문 업체 자전거 자료 남기 질문 대해 솔직 그럼 시작 습니다 지금 아닙니다 경찰청 아십니까 습니다 오후 서울 송파구 송파동 지점 에서 농협 계좌 개설 다음 오후 서울 강남구 역삼동 지점 에서 국민은행 계좌 개설 통장 판매 물량 내줄 습니까 농협 그래 습니다 그래서 어떠 냐고 그래 그래 다음 으시 다고 예요 습니다 거래 내역 문자 습니다 거래 내역 문자 으신다고 여보세요 진짜 주민 등록증 운전 면허 분실 으시 고요 괜찮 아요 지금 입금 려나 출금 지금 세요 거짓 사실 입니까 지금 습니다 그러면 추석 겁니다 네네 들으 습니까 확인 볼게요 마무리 때문 계좌 보내 라고 알려 드릴 고요 동결 처리 제일 상태 고요 송금 드릴게요 확인 국민은행 나오 세요 확인 된다고 말씀 드렸 건강 에서 지금 저희 합동 으로 때문 지금 범죄 공모 사채 진짜 걱정 판단 해서 지금 조사 고요 잠시 계좌 추적 통해서 본인 요네 무슨 인지 네네 그렇게 들어가 금융 거래 모두 정지 됩니다 괜찮 습니까 일단 일단 본인 일상 생활 불편 그렇게 드릴게요 어요 지금 까지 부지런히 처리 해도 아무 으시 습니다 아니 까지 들으 습니까 본인 에게 저희 전화 연락 드린 왜냐면 본인 서울 지방 경찰청 입니다 따라 드렸,1
예전 처음 스무 렌즈 맞출 성대 시장 맞췄 거든 근데 그거 사람 하드 렌즈 추천 너무 비싸 니까 소프트 렌즈 근데 그거 처음 보이 렌즈 계속 돌아가 그래서 사람 한테 사람 기양 차액 하드 렌즈 다시 맞추 그래서 하드 렌즈 부터,0
신한은행 정부 지원 자금 으로 마이너스 통장 계좌 통합 십니다 마이너스 통장 발급 신청 눌러,1
날짜 어지러운 통장 개설 진심 으로 확인 어요 저녁 드셨 통장 으로 불법 드셨 통장 피해자 발생 어요 올라온 사건 어서 아니 정도 통장 양도 계시 고요 대부분 도용 으로 인해서 많이 습니다 그러 때문 사건 어서 아직 일당 거리 아니 피해 피해자 인지 확인 즐거운 산행 전설 면은 지금 대포통장 나왔 다고 셔서 다이어트 모르 려면 아닙니다 지하 지금 주문 증거 자료 어요 어느 정도 그래서 간단 유선 으로 질문 드릴까 고려 음성 음성 으로 건데 괜찮 습니까 음성 녹취 어서 메모 십니까 누구 인지 다시 말씀 습니다 말씀 드리 습니다 진로 안녕 수사 일지 최진주 네이버 드렸 습니다 지금 사건 어서 음성 으로 니깐 질문 답변 습니다 본인 말씀 입니까 남성 전부 계십니까 어머니 께서 면은 경기도 광명시 철산동 하나 개인 정보 담겨 물품 분실 으셨 습니까 어머니 께서 힘들 면은 통장 계십니까 선물 지금 직원 으로 확인 입구 악용 혐의 십니다 금융 니까 유출 다고 따로 연락 으시 으셨 습니까 습니다 지금 본인 께서 진실 내용 면은 연락 피해 라고 얘기 어요 지금 명의 지금 모르 사이 다른 기타 금융 에서 본인 명의 다른 계셔서 피해자 반찬 어요 진행 부분 본인 금융 금융 감독원 에서 확인 금융 취한 모델 출시 예정 돼요 진실 필요 십니다 겁니까 하나 어요 습니다 힘들 하나 하나 주일 어떤 우리 하고 거래 으니까 어떻게 하나 따라서 우리 계획 다른 통장 나오 으면 결제 팀장 차후 지금 입금 출근 게끔 감동 해서 지급 정지 함부로 누구 사용 공부 처리 드립니다 얘기 입니다 동교 초등 학교 틀리 아요 우리 하나 그래서 언제 든지 될까요 그리고 지금 상관 여기 오류 오류 신한은행 신한은행 대동계 드린다고 합니다 그러면 다른 본인 지금 사용 상관 어요 지금 우리 신화 그러 그런 얘기 해요 갑자기 국민 제외 다른 기차 금융 성인 나온 전부 개월 누군가 사용 기록 다면 자동 으로 취소 됩니다 우리 에서 본인 직접 정도 십니까 일반 처음 으로 사용 니까 우리 에서 지금 어디 마지막 으로 그대로 얼마 정상 확인 으십니까 정도 힘들 으면 국민은행 에서 본인 직접 제작 정도 십니까 하나 겁니까 라고 국민은행 에서 현재 로서 인식 얼마 정도 어요 정도 으로 확인 얼마 던데 정상 입니다 지나가 명절 얼마 정도 으면 정도 습니다 증권사 마이너스 통장 십니까 지금 영화 신다 전부 볼륨 사진 일단 대해서 확인 번역 으로 피해 입증 드리 사실 틀렸 경우 보물리 엄마 확인 다시 전화 드리 습니다,1
계속 그냥 꼬투리 으려고 계속 학원 어때 어떻 면서 학원 근데 아직 학원 정했 으니까 모르 잖아 모른다고 더니 그럼 면서 기사 준비 다가 그만둘 그래 진짜 완전 화나 완전 그냥 완전 자리 박차 쾅쾅쾅 들어가 거든 근데 진짜 너무 사람 짜증,0
지금 본인 명의 지금 도영 지금 대포통장 금융 사기 범죄 지금 여유 습니다 근데 부분 때문 저희 확인 어서 지금 전화 연락 드린 부분 하나 지금 농협 지금 대포통장 으로 지금 어요 지금 부분 대해서 조금 조금 말씀 드리 습니다 본인 께서 김현우 라고 계시 인가요 왜냐면은 저희 우유 사기 공부 습니다 에서 대장 신용 카드 보안 카드 대포통장 제값 에서 아까 말씀 드렸 명의 하나 통장 농협 통장 통장 발견 습니다 혹시 통장 개설 여부 대해서 혹시 내용 으신 개소리 고요 경기도 철산동 에서 개설 습니다 경기도 광명시 철산동 에서 사진 으신 대가 선고 판매 거나 그러 부분 전혀 으신 사이 핸드폰 지갑 신분증 운전 면허증 혹시 개인 정보 유출 그런 모종 그런 분실 거나 도난 당한 으신 저녁 고요 일단 저희 경우 저희 지금 사건 조사 진행 부분 고요 왼쪽 으로 인터넷 그런 부분 에서 유출 그거 아닌 또는 지금 현재 김현우 식당 예전 정세 사람 입니다 부분 어서 지금 지금 나중 부분 고요 착각 부분 현재 사건 연휴 정도 지금 사건 연료 지금 거기 에서 거기 에서 그분 정도 금전 판매 금액 인식 택시 처럼 전혀 모르 사람 일단 통장 어떻 어떤 으로 복귀 해서 어떻게 사용 전혀 모르 계신 계세요 그런 지금 분별 거기 에서 아니 신분 필요 자격증 으시 라고 지금 전화 유선 으로 전화 연락 드리 겁니다 지금 본인 명의 만들 통장 아까 말씀 드렸 농협 통장 으로 인해서 정도 금액 으니까 거기 에서 피해 사람 지금 통장 주인 식이 때문 고소 고발 상태 에서 그래서 지금 바로 연락 드린 겁니다 지금 지금 연락 드리 지금 일단 사건 번호 지금 혹시 메모 신가요 혹시 지금 한테 계세요 아니면 직장 근무 세요 메모 부탁 드리 습니다 보이스 피싱 그러 한다고 순천 택시 불러 드릴게요 송금 번호 날씨 한글 번호 지금 불렀 더니 번호 으로 나와 사건 번호 고요이 경우 저기 검사 다시 한번 확인 시켜 드릴 겁니다 다시 확인 시켜 드리 직접 으로 시켜 확인 으시 부분 고요 오늘 본인 으로 연락 드린 아까 말씀 드렸 다시피 지금 농협 통장 개설 셔서 김연우 일당 에게 금전 대가 판매 건지 아니 면은 개인 정보 에서 명의 도용 당하 건지 피해자 인지 부분 확인 고자 지금 연락 드린 부분 고요 지금 불법 현장 에서 본인 에서 원치 어쨌든 에서 명의 통장 나왔 때문 본인 께서 직접 개설 아니 당하 하나 통장 농협 통장 경우 저희 동결 처리 시켜 습니다 본인 명의 다른 통장 발견 까지 으로 불법 통장 발견 소지 으시 피의자 으셔야 지만 에서 전혀 처벌 으시 제일 많이 경우 경우 다음 재판 변호사 선임 선임 해서 직접 나오 셔야 됩니다 부분 그럼 당하 위해서 으셔야 피해자 입증 으시 피해자 입증 금융 감독 위원회 모든 금융 에서 개월 계좌 추적 진행 겁니다 진행 과정 에서 김연우 일당 금전 거래 간다 저희 확인 고요 검사 직접 통화 고요 윤현숙 수사관 입니다 전화 찾아가 견적 으로 거래 으로 으십니다 하나 농협 지금 다른 발견 드실 우려 으시 고요 피해 위해서 지닌 본인 통장 다른 통장 발견 경우 저희 동결 처리 시키 도록 습니다 면은 습니다 전화 아니 고요 까지 거기 다가 셔도 니깐 까지 부탁 드리 습니다 저희 그러 드릴 니까요 으니까 다음 검찰 출두 셔야 세요 지금 주소 위치 나와 저희 으로 지금 나와 으신 으신 그쪽 으로 드릴 니까요 전화 바라 습니다 불안증 얘기 등기 해서 보내 드릴 고요 으로 도착 빠르 내일 모레 정도 내일 모레 정도 고요 다음 내로 까지 다음 월요일 까지 소환 조사 셔야 십니다 아니면은 예요 소환 조사 으시 경우,1
문제 언론 에서 그게 롯데 백화점 사용 으세요 금융 산다,1
아이 그케 영화 괜찮 인제 스크린 걸려 상영 동시 상영 종류 여덟 종류 잖아 근데 종류 종류 정도 근데 그렇게 마다 영화 요즘 되게 많이 올라 진짜 옛날 처럼 아서 부담 그래 다고 괜찮 그런 요즘,0
여보세요 전화 으신 에요 말씀 세요 저희 에서 지금 명의 도용 사건 때문 전화 드렸 다고 말씀 드렸 어디 라고요 전화 어서 문제 아니 고요 어디 냐고요 그러 혹시 볼펜 메모지 으면 불러 드릴게요 그러니까 어디 냐고요 서울 어디 여보세요 중앙 지검 검찰청 에요 말씀 세요 그래서 일단 사건 담당 수사관 거든요 으로 명의 도용 사건 어서 전화 드렸 어요 여쭤 혹시 사람 라서 전화 으신 에요 아니요 전라도 광주 출신 구요 여성 입니다 혹시 거나 생각나 전혀 으신 구요 그렇 다면 지금 명의 도용 라는 개인 정보 유출 다는 얘긴데 혹시 최근 사이 핸드폰 지갑 신분증 버리 으셨 습니까 그러신 전혀 으세요 저희 지금 으로 전화 드린 얼마 저희 라는 금융 기단 체포 체포 현장 에서 명의 통장 나와서 전화 드린 에요 그래요 통장 자체 지금 통장 자체 지금 본인 께서 개설 일당 한테 넘긴 건지 아니면은 진짜 명의 도용 당했 불법 통장 개설 저희 일일이 지금 조사 진행 돼야 거든요 만약 전화 으시 거나 그러 신다면 저희 소환장 보내 드릴 니까 아니 본인 직접 나오 어요 그럴까요 본인 직접 나오 셔도 상관없 고요 서울 으로 나오 셔야죠 그러니까 서울 어디 알려 세요 갈게요 서초동 서초동 주소 알려 세요 아니 아니 그니까 직접 나오 다고 소환장 라는 서류 보내 드릴 니깐 날짜 시간 장소 메모 으시 거든요 시간 맞춰서 저희 나오 돼요 주소 알려 간다니까요 아니 소환장 보내 드려야 서류 와야 저희 에서 조사 드리 본인 무턱대고 신다고 해서 저희 조사 드리 아니 잖아요 여기 경찰청 아니 그렇 구나 소환장 들어오 셔야 그리고 저희 공판 재판 열리 공판 열리 사건 라서 본인 마음대로 조사 아니 에요 그래서 직접 나오 그러면 저희 소환 서류 보내 드릴게요 그렇게 걸로 할게요 만약 나오 까지 서류 보내 드리 그게 된다면은 본인 용의자 선상 올라서 사기 범로 전환 에요,1
성함 어떻게 십니까 고객 신한은행 방금 어떤 여성 한테 전화 여쭤 볼려고 니까 바로 전화 버리 더라고요 누가 누구 한테 전화 다고요 아니요 거기 전화 거든요 신한은행 대출 으면은 동의 연락 다고 면서 그러 십니까 저희 중금리 혹은 고금리 대출 부채 지금 보유 한해서 저희 발송 드린 부분 구요 불편 으면 저희 차단 시켜 드리 습니다 고객 지금 통화 어디 에요 저희 신한 본점 스마트 센터 라는 부서 입니다 고객 마이너스 통장 담당 업무 부서 입니다 고객 동의 해서 거기 번호 건가요 마케팅 고객 눌러 셔서 저희 그렇 확인 전화 드리 거든요 랜덤 으로 통화 에요 아니 아까 말씀 드렸 다시피 고객 께서 일정 부분 부채 보유 한해서 고객 저희 금리 마이너스 통장 발급 드리 대환 으로 필요 으시 니까 저희 마이너스 통장 사용 면서 나머지 대출 부채 정리 으로 부채 으십니까 고객 그러 고객 금융 사용 습니까 금융 사용 부채 거든요 그럼 사용 면서 저희 해당 사항 대상 자분 전화 거든요 신한은행 정보 확인 해서 열람 다는 예요 동의 해도 고객 께서 거절 거절 라서요 아니요 아니요 그거 방금 말씀 무작위 발송 십니다 고객 무작위 그러 정보 열람 해서 확인 전화 다는 말씀 세요 고객 그거 동의 거절 으시 니까요 아니요 아니요 통화 거절 나중 문제 정보 열람 말씀 잖아요 죄송 합니다 고객 거기 죄송 해요 죄송 해요 고객 아니요 아니요 녹음 고요 거기 통화 신한은행 스마트 습니다 그래요 그러면은 수신 거부 고요 거기 위치 어디 정확히 서울 중구 세종대로 위치 구요 신한은행 에서 정상 으로 운영 습니다 고객 불편 으면 죄송 합니다 고객 그리고 통화 다가 바로 으신 하고 통화 고객 연결 시켜 드릴 워낙 상담 업무 아서요 고객 정확 신한은행 스마트 센터 습니다 금감원,1
